biotoolsID,owner,repo,repo_url,repo.stargazers_count,repo.watchers_count,repo.subscribers_count,repo.forks_count,repo.open_issues_count,repo.network_count,num_contributors,num_releases,num_commits,num_pulls,avg_time_to_close_days,maturity
microfootprinter,,,,,,,,,,,,,,,None
metabolizer,,,,,,,,,,,,,,,Mature
cypathia,,,,,,,,,,,,,,,Emerging
cov-hipathia,,,,,,,,,,,,,,,Mature
aln2tbl,IMEDEA,mitogenomics,https://github.com/IMEDEA/mitogenomics/issues,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,59.0,0.0,,None
spcs,Usos,SPCS,https://github.com/Usos/SPCS,2.0,2.0,1.0,4.0,3.0,4.0,1.0,0.0,27.0,0.0,,None
speckle,Oshlack,speckle,https://github.com/Oshlack/speckle,39.0,39.0,10.0,5.0,9.0,5.0,2.0,0.0,24.0,0.0,64.2,None
specollate,,,,,,,,,,,,,,,None
spica,,,,,,,,,,,,,,,None
spliceator,,,,,,,,,,,,,,,None
squigglenet,welch-lab,SquiggleNet,https://github.com/welch-lab/SquiggleNet,21.0,21.0,5.0,6.0,2.0,6.0,2.0,1.0,5.0,2.0,14.555,None
ssam-lite,HiDiHlabs,ssam-lite,https://github.com/HiDiHlabs/ssam-lite,2.0,2.0,5.0,1.0,13.0,1.0,11.0,8.0,208.0,47.0,7.527,None
ssatan-x,nmalysheva,SSATAN-X,https://github.com/nmalysheva/SSATAN-X,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,,None
sstdp,MXHX7199,SNN-SSTDP,https://github.com/MXHX7199/SNN-SSTDP,37.0,37.0,2.0,2.0,3.0,2.0,1.0,0.0,16.0,0.0,,None
stable-abppred,,,,,,,,,,,,,,,None
stackhcv,,,,,,,,,,,,,,,None
staem5,Cxd-626,Staem5,https://github.com/Cxd-626/Staem5.git,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,,None
starbeast3,rbouckaert,starbeast3,http://github.com/rbouckaert/starbeast3,19.0,19.0,4.0,3.0,2.0,3.0,4.0,13.0,313.0,3.0,28.616,None
statspro,YanglabWCH,StatsPro,https://github.com/YanglabWCH/StatsPro/,13.0,13.0,1.0,3.0,2.0,3.0,1.0,0.0,50.0,0.0,17.915,None
stoat,MapofLife,rstoat,https://github.com/MapofLife/rstoat,1.0,1.0,5.0,2.0,0.0,2.0,3.0,3.0,26.0,0.0,220.354,None
subcellularvis,JoWatson2011,subcellularvis,https://github.com/JoWatson2011/subcellularvis,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,45.0,0.0,,None
supertcm,,,,,,,,,,,,,,,None
surfmap,i2bc,SURFMAP,https://github.com/i2bc/SURFMAP,30.0,30.0,4.0,7.0,6.0,7.0,3.0,4.0,368.0,0.0,166.28,None
survival_genie,bhasin-lab,SurvivalGenie,https://github.com/bhasin-lab/SurvivalGenie,6.0,6.0,0.0,1.0,1.0,2.0,3.0,0.0,26.0,0.0,64.325,None
suspect-abl,,,,,,,,,,,,,,,None
svat,harmancilab,SVAT,https://github.com/harmancilab/SVAT,4.0,4.0,5.0,2.0,1.0,2.0,7.0,0.0,22.0,1.0,,None
symphony,immunogenomics,symphony_reproducibility,https://github.com/immunogenomics/symphony_reproducibility,3.0,3.0,10.0,0.0,2.0,0.0,1.0,0.0,89.0,0.0,2.821,None
synbip,,,,,,,,,,,,,,,None
synthi,Laboratoire-de-Chemoinformatique,SynthI,https://github.com/Laboratoire-de-Chemoinformatique/SynthI,83.0,83.0,4.0,24.0,7.0,24.0,3.0,0.0,70.0,4.0,7.222,None
syotti,jnalanko,syotti,https://github.com/jnalanko/syotti,12.0,12.0,1.0,0.0,5.0,0.0,1.0,2.0,77.0,0.0,55.304,None
t-ardis,cristian931,T-ARDIS,https://github.com/cristian931/T-ARDIS,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,94.0,0.0,,None
t2-dag,Jin93,T2DAG,https://github.com/Jin93/T2DAG,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,26.0,0.0,,None
t4sefinder,,,,,,,,,,,,,,,None
impusars,babelomics,impuSARS,https://github.com/babelomics/impuSARS,4.0,4.0,4.0,0.0,2.0,0.0,1.0,6.0,98.0,0.0,,None
spacnacs,babelomics,SPACNACS,https://github.com/babelomics/SPACNACS,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,,None
tagopsin,ebundhoo,TAGOPSIN,https://github.com/ebundhoo/TAGOPSIN,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,92.0,0.0,,None
targetnet,mswzeus,TargetNet,https://github.com/mswzeus/TargetNet,12.0,12.0,1.0,4.0,0.0,4.0,1.0,0.0,8.0,0.0,1.909,None
nf-core-viralrecon,nf-core,viralrecon,https://github.com/nf-core/viralrecon,146.0,146.0,120.0,140.0,58.0,140.0,29.0,12.0,3420.0,342.0,212.409,Mature
tcofbase,,,,,,,,,,,,,,,None
te-hi-gcn,llt1836,TE-HI-GCN,https://github.com/llt1836/TE-HI-GCN,12.0,12.0,1.0,13.0,6.0,13.0,1.0,0.0,11.0,0.0,24.997,None
therapeutic_target_database,,,,,,,,,,,,,,,None
tnbcis,,,,,,,,,,,,,,,None
tncrnas,skbinfo,tncRNA-Toolkit,https://github.com/skbinfo/tncRNA-Toolkit,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,0.0,,None
toeholder,igem-ulaval,toeholder,https://github.com/igem-ulaval/toeholder,6.0,6.0,3.0,4.0,0.0,4.0,4.0,0.0,18.0,2.0,,None
topproperty,,,,,,,,,,,,,,,None
toxpigis_toolkit,Jonathon-Fleming,ToxPi-GIS,https://github.com/Jonathon-Fleming/ToxPi-GIS,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,731.0,0.0,37.897,None
tpriors,kpatera,tPRiors,https://github.com/kpatera/tPRiors/releases/tag/v1.0.3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,78.0,1.0,,None
tracer-3D,Whitlock-Group,TRACER,https://github.com/Whitlock-Group/TRACER,8.0,8.0,0.0,2.0,3.0,2.0,4.0,0.0,221.0,0.0,2.036,None
transfergwas,mkirchler,transferGWAS,https://github.com/mkirchler/transferGWAS/,14.0,14.0,1.0,3.0,0.0,3.0,1.0,0.0,48.0,0.0,41.831,None
treesearch,ms609,TreeSearch,https://github.com/ms609/TreeSearch/,8.0,8.0,4.0,4.0,51.0,4.0,8.0,27.0,2044.0,84.0,271.989,None
triophaser,dmiller903,trioPhaser,https://github.com/dmiller903/trioPhaser,9.0,9.0,1.0,1.0,3.0,1.0,4.0,0.0,106.0,0.0,15.281,None
tripletgo,,,,,,,,,,,,,,,None
trrosetta,,,,,,,,,,,,,,,None
tsmda,,,,,,,,,,,,,,,None
tsrfun,zhlingl,tsRFun,https://github.com/zhlingl/tsRFun,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,,None
tssr,Linlab-slu,TSSr,https://github.com/Linlab-slu/TSSr,11.0,11.0,5.0,4.0,0.0,4.0,7.0,1.0,305.0,17.0,30.141,None
tume,tomouellette,TumE,https://github.com/tomouellette/TumE,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,36.0,3.0,,None
twincons,LDWLab,TwinCons,https://github.com/LDWLab/TwinCons,7.0,7.0,0.0,1.0,1.0,1.0,6.0,0.0,377.0,4.0,,None
ubibrowser_2.0,,,,,,,,,,,,,,,None
ukb,,,,,,,,,,,,,,,None
unctc,SaritaPoonia,unCTC,https://github.com/SaritaPoonia/unCTC,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,669.871,None
unifan,doraadong,UNIFAN,https://github.com/doraadong/UNIFAN,22.0,22.0,2.0,3.0,1.0,3.0,1.0,0.0,110.0,0.0,19.195,None
vernal,cgoliver,vernal,https://github.com/cgoliver/vernal,8.0,8.0,1.0,2.0,0.0,2.0,2.0,0.0,38.0,0.0,,None
virbase_v3.0,,,,,,,,,,,,,,,None
viroiddb,Benjamin-Lee,viroiddb,https://github.com/Benjamin-Lee/viroiddb,6.0,6.0,1.0,0.0,9.0,0.0,4.0,1.0,335.0,282.0,18.759,None
virusmed,,,,,,,,,,,,,,,None
viscar,,,,,,,,,,,,,,,None
vispa_vision_spaces,,,,,,,,,,,,,,,None
vpmbench,IDEA-PRIO,VPMBench,https://github.com/IDEA-PRIO/VPMBench,3.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,48.0,12.0,12.146,None
vthunter,,,,,,,,,,,,,,,None
webtwas,,,,,,,,,,,,,,,None
whokaryote,,,,,,,,,,,,,,,None
wikinetworks,Thakar-Lab,WikiNetworks,https://github.com/Thakar-Lab/WikiNetworks/issues,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.0,106.0,20.0,54.441,None
mego_pay,,,,,,,,,,,,,,,None
yuzu,kundajelab,yuzu,https://github.com/kundajelab/yuzu,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,33.0,1.0,,None
yeastmate,hoerlteam,YeastMateFrontend,https://github.com/hoerlteam/YeastMateFrontend,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,132.0,0.0,328.361,None
zelda,RoccoDAnt,napari-zelda,https://github.com/RoccoDAnt/napari-zelda,22.0,22.0,2.0,3.0,4.0,3.0,3.0,8.0,97.0,2.0,20.975,None
zover,,,,,,,,,,,,,,,None
kma,,,,,,,,,,,,,,,Mature
epifilter,kpzoo,EpiFilter,https://github.com/kpzoo/EpiFilter,22.0,22.0,1.0,8.0,0.0,8.0,2.0,0.0,64.0,3.0,2.821,None
elefhant,praneet1988,ELeFHAnt,https://github.com/praneet1988/ELeFHAnt,23.0,23.0,3.0,7.0,1.0,7.0,3.0,6.0,246.0,1.0,3.282,None
xefoldmine,,,,,,,,,,,,,,,None
epitopedia,cbalbin-FIU,Epitopedia,https://github.com/cbalbin-FIU/Epitopedia,9.0,9.0,1.0,2.0,2.0,2.0,3.0,0.0,70.0,0.0,105.781,None
eside,wajidarshad,ESIDE,https://github.com/wajidarshad/ESIDE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,,None
et-net,Rohit-Kundu,ET-NET_Covid-Detection,https://github.com/Rohit-Kundu/ET-NET_Covid-Detection,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,,None
evolaps,,,,,,,,,,,,,,,None
extramp_online,ridgelab,ExtRampOnline,https://github.com/ridgelab/ExtRampOnline,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,,None
fact-seq,pengweixing,FACT,https://github.com/pengweixing/FACT,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,None
feprepare,,,,,,,,,,,,,,,None
ficos,,,,,,,,,,,,,,,None
filterffpe,,,,,,,,,,,,,,,None
flextaxd,FOI-Bioinformatics,flextaxd,https://github.com/FOI-Bioinformatics/flextaxd,67.0,67.0,2.0,9.0,3.0,9.0,10.0,17.0,221.0,36.0,199.214,None
fpadmet,,,,,,,,,,,,,,,None
funorder,gvignolle,FunOrder,https://github.com/gvignolle/FunOrder,6.0,6.0,1.0,3.0,1.0,3.0,2.0,5.0,184.0,0.0,,None
fuzzle_2.0,,,,,,,,,,,,,,,None
fxr,,,,,,,,,,,,,,,None
gabola,lsbnb,gabola,https://github.com/lsbnb/gabola,,,,,,,,,,,,None
gamut,bioinformatics-cdac,gamut,https://github.com/bioinformatics-cdac/gamut,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,,None
gatemultiplex,Woodformation1136,GateMultiplex,https://github.com/Woodformation1136/GateMultiplex,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,69.0,0.0,,None
gene-bench,raduangelescu,GeneBench,https://github.com/raduangelescu/GeneBench/,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,None
genetic_u-net,96jhwei,Genetic-U-Net,https://github.com/96jhwei/Genetic-U-Net,21.0,21.0,1.0,8.0,1.0,8.0,1.0,0.0,22.0,0.0,,None
gennet,ArnovanHilten,GenNet_Zoo,https://github.com/ArnovanHilten/GenNet_Zoo/,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,,None
ggvenndiagram,gaospecial,ggVennDiagram,https://github.com/gaospecial/ggVennDiagram,307.0,307.0,5.0,45.0,6.0,45.0,6.0,8.0,329.0,11.0,78.481,None
ghostipy,kemerelab,ghostipy,https://github.com/kemerelab/ghostipy/issues/2,27.0,27.0,3.0,4.0,7.0,4.0,2.0,0.0,17.0,0.0,1.062,None
gilda,indralab,gilda,https://github.com/indralab/gilda,45.0,45.0,1.0,14.0,8.0,14.0,9.0,17.0,888.0,130.0,41.802,None
glue_multi-omics,gao-lab,GLUE,https://github.com/gao-lab/GLUE,433.0,433.0,7.0,65.0,22.0,65.0,5.0,9.0,60.0,5.0,44.425,None
gmqn,MengweiLi-project,gmqn,https://github.com/MengweiLi-project/gmqn,7.0,7.0,2.0,3.0,1.0,3.0,1.0,0.0,55.0,1.0,,None
gmx_mmpbsa,Valdes-Tresanco-MS,gmx_MMPBSA,https://github.com/Valdes-Tresanco-MS/gmx_MMPBSA,281.0,281.0,9.0,77.0,38.0,77.0,9.0,26.0,2171.0,32.0,90.045,None
gpedit,,,,,,,,,,,,,,,None
gqcp,GQCG,GQCP,https://github.com/GQCG/GQCP,37.0,37.0,5.0,11.0,63.0,11.0,18.0,2.0,4057.0,518.0,92.346,None
heap.egg,,,,,,,,,,,,,,,None
hfoapp,zelanolab,hfoapp,https://github.com/zelanolab/hfoapp.git,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,0.0,,None
hrm-rna,SD2E,omics_tools,https://github.com/SD2E/omics_tools,2.0,2.0,7.0,0.0,0.0,0.0,15.0,0.0,142.0,0.0,,None
htsplotter,CBIGR,HTSplotter,https://github.com/CBIGR/HTSplotter,5.0,5.0,1.0,1.0,0.0,1.0,2.0,19.0,74.0,0.0,,None
htsqualc,reneshbedre,HTSQualC,https://github.com/reneshbedre/HTSQualC,4.0,4.0,0.0,2.0,0.0,2.0,5.0,0.0,95.0,0.0,171.623,None
hubipred,amituofo-xf,HUbiPred,https://github.com/amituofo-xf/HUbiPred,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,,None
hwep,dcgerard,hwep,https://github.com/dcgerard/hwep,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,207.0,1.0,,None
hyperex,Ebedthan,hyperex,https://github.com/Ebedthan/hyperex,8.0,8.0,2.0,1.0,0.0,1.0,1.0,2.0,64.0,0.0,449.844,None
ias-net,lb-whu,RAS-NET,https://github.com/lb-whu/RAS-NET,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,,None
gfastats,vgl-hub,gfastats,https://github.com/vgl-hub/gfastats,114.0,114.0,4.0,11.0,2.0,11.0,7.0,18.0,1019.0,28.0,15.947,None
tangle,samuelefiorini,tangle,https://github.com/samuelefiorini/tangle,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,351.0,0.0,,None
eagle_R,geo047,Example_Data,https://github.com/geo047/Example_Data,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,None
drcon,jianlin-cheng,DRCon,https://github.com/jianlin-cheng/DRCon,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,37.0,1.0,,None
dr.sim,bm2-lab,DrSim,https://github.com/bm2-lab/DrSim/,9.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0,160.0,0.0,,None
icomic,RamanLab,iCOMIC,https://github.com/RamanLab/iCOMIC,5.0,5.0,4.0,5.0,0.0,5.0,4.0,0.0,80.0,0.0,,None
idam,OSU-BMBL,IDAM,https://github.com/OSU-BMBL/IDAM,5.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,0.091,None
igmat,TPI-Immunogenetics,igmat,https://github.com/TPI-Immunogenetics/igmat,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,31.0,0.0,,None
iirtplay,cran,irtplay,https://github.com/cran/irtplay,,,,,,,,,,,,None
il-13pred,,,,,,,,,,,,,,,None
impp,Sirisha-t,iMPP,https://github.com/Sirisha-t/iMPP,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,194.0,0.0,,None
imul-ksite,,,,,,,,,,,,,,,None
intercaat,,,,,,,,,,,,,,,None
ionflow,wanchanglin,ionflow,https://github.com/wanchanglin/ionflow,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,97.0,1.0,,None
irtbemm,,,,,,,,,,,,,,,None
iusmmt,biostatpzeng,IUSMMT,https://github.com/biostatpzeng/IUSMMT,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,11.0,0.0,,None
japonicusdb,,,https://github.com/japonicusdb/,,,,,,,,,,,,None
knotali,mateog4712,KnotAli-RawData,https://github.com/mateog4712/KnotAli-RawData,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,,None
kronos_scrt,CL-CHEN-Lab,Kronos_scRT,https://github.com/CL-CHEN-Lab/Kronos_scRT,7.0,7.0,1.0,4.0,1.0,4.0,3.0,0.0,328.0,11.0,193.182,None
dockecr,rochoa85,dockECR,https://github.com/rochoa85/dockECR,26.0,26.0,2.0,2.0,0.0,2.0,1.0,0.0,25.0,0.0,,None
dmvfl-rsa,XueQiangFan,DMVFL-RSA,https://github.com/XueQiangFan/DMVFL-RSA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,,None
disolippred,,,,,,,,,,,,,,,None
lcsm,milanwiedemann,lcsm,https://github.com/milanwiedemann/lcsm,18.0,18.0,0.0,3.0,11.0,3.0,1.0,5.0,259.0,8.0,216.752,None
lin_f9,,,,,,,,,,,,,,,None
lipidquant_1.0,,,,,,,,,,,,,,,None
livecell,sartorius-research,LIVECell,https://github.com/sartorius-research/LIVECell,202.0,202.0,4.0,44.0,9.0,44.0,4.0,0.0,47.0,3.0,27.476,None
lncexplore,,,,,,,,,,,,,,,None
loica,RudgeLab,LOICA,https://github.com/RudgeLab/LOICA,6.0,6.0,2.0,2.0,12.0,2.0,3.0,1.0,344.0,31.0,128.206,None
macrosight,alonsoJASL,macrosight,https://github.com/alonsoJASL/macrosight,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,256.0,1.0,,None
magi-ms,jchow32,MAGI-MS,https://github.com/jchow32/MAGI-MS,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,,None
marr,Ghoshlab,marr_paper_evaluations,https://github.com/Ghoshlab/marr_paper_evaluations,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,None
mars_sv_calling,maiziex,MARS,https://github.com/maiziex/MARS,5.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,210.0,0.0,0.039,None
witio,,,,,,,,,,,,,,,None
mdbg,ekimb,rust-mdbg,https://github.com/ekimb/rust-mdbg/,182.0,182.0,7.0,15.0,1.0,15.0,10.0,2.0,461.0,5.0,68.516,None
mechanalyze,MelanieKahl,MechAnalyze,https://github.com/MelanieKahl/MechAnalyze,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,,None
medi-2,,,,,,,,,,,,,,,None
medprodb,,,,,,,,,,,,,,,None
meiosisonline,,,,,,,,,,,,,,,None
metacoag,Vini2,MetaCoAG,https://github.com/Vini2/MetaCoAG,67.0,67.0,1.0,7.0,12.0,7.0,2.0,11.0,325.0,9.0,149.535,None
metafunprimer,jialiu232,MetaFunPrimer_paper_info,https://github.com/jialiu232/MetaFunPrimer_paper_info.git,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,,None
metatrass,BGI-Qingdao,MetaTrass,https://github.com/BGI-Qingdao/MetaTrass,16.0,16.0,1.0,4.0,1.0,4.0,3.0,0.0,196.0,0.0,,None
microbench,alubbock,microbench,https://github.com/alubbock/microbench,20.0,20.0,3.0,0.0,1.0,0.0,2.0,2.0,54.0,19.0,228.915,None
minos,iqbal-lab-org,minos,https://github.com/iqbal-lab-org/minos,16.0,16.0,3.0,5.0,6.0,5.0,7.0,22.0,654.0,80.0,146.135,None
minotour,LooseLab,minotourcli,https://github.com/LooseLab/minotourcli,10.0,10.0,4.0,1.0,10.0,1.0,6.0,1.0,395.0,5.0,257.004,None
mitolink,,,,,,,,,,,,,,,None
modb,,,,,,,,,,,,,,,None
monti,inukj,MONTI,https://github.com/inukj/MONTI,5.0,5.0,1.0,8.0,1.0,8.0,2.0,0.0,157.0,0.0,,None
morgana,LabTrivedi,MOrgAna,https://github.com/LabTrivedi/MOrgAna.git,30.0,30.0,1.0,8.0,2.0,8.0,10.0,1.0,98.0,1.0,135.635,None
moscato,lorinmil,MOSCATO,https://github.com/lorinmil/MOSCATO,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,,None
motif_prob,DataIntellSystLab,motif_prob,https://github.com/DataIntellSystLab/motif_prob,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,,None
mpthub,lassisg,mpthub,https://github.com/lassisg/mpthub,1.0,1.0,1.0,0.0,2.0,0.0,3.0,6.0,297.0,5.0,45.227,None
ichromo,danilexn,chromo,https://github.com/danilexn/chromo,2.0,2.0,1.0,1.0,7.0,1.0,2.0,0.0,77.0,4.0,80.464,None
cgbind,duartegroup,cgbind,https://github.com/duartegroup/cgbind,16.0,16.0,1.0,3.0,1.0,3.0,4.0,5.0,149.0,10.0,0.457,None
di2,JupitersMight,DI2,https://github.com/JupitersMight/DI2,4.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,24.0,0.0,112.219,None
anecdata,,,,,,,,,,,,,,,None
denovocnn,Genome-Bioinformatics-RadboudUMC,DeNovoCNN,https://github.com/Genome-Bioinformatics-RadboudUMC/DeNovoCNN/issues,20.0,20.0,2.0,8.0,15.0,8.0,2.0,0.0,22.0,3.0,5.459,None
deephost,deepomicslab,DeepHost,https://github.com/deepomicslab/DeepHost,20.0,20.0,1.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,6.427,None
deepdds,Sinwang404,DeepDDS,https://github.com/Sinwang404/DeepDDS/tree/master,33.0,33.0,1.0,17.0,7.0,17.0,1.0,0.0,1.0,0.0,,None
deepcomplex,jianlin-cheng,DeepComplex,https://github.com/jianlin-cheng/DeepComplex,7.0,7.0,2.0,1.0,0.0,1.0,4.0,1.0,56.0,2.0,72.088,None
deep_gonet,,,,,,,,,,,,,,,None
mr-corr2,QingCheng0218,MR.Corr2,https://github.com/QingCheng0218/MR.Corr2,4.0,4.0,1.0,4.0,0.0,4.0,2.0,0.0,22.0,0.0,,None
mspack,fhanau,mspack,https://github.com/fhanau/mspack,13.0,13.0,2.0,3.0,0.0,3.0,2.0,0.0,12.0,1.0,3.093,None
mta,chanw0,MTA,https://github.com/chanw0/MTA,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,23.0,0.0,,None
multimarker,,,,,,,,,,,,,,,None
multiomix,omics-datascience,multiomix,https://github.com/omics-datascience/multiomix,8.0,8.0,3.0,2.0,0.0,2.0,13.0,3.0,1025.0,85.0,,None
mvgcn,fuhaitao95,MVGCN,https://github.com/fuhaitao95/MVGCN,22.0,22.0,1.0,8.0,0.0,8.0,1.0,0.0,10.0,0.0,,None
myodata,,,,,,,,,,,,,,,None
mzs_tools,CNR-IGAG,mzs-tools,https://github.com/CNR-IGAG/mzs-tools,3.0,3.0,2.0,3.0,0.0,3.0,5.0,25.0,259.0,19.0,119.298,None
davi,,,,,,,,,,,,,,,None
cerc2,,,,,,,,,,,,,,,None
naomi,jeffeaton,naomi-model-paper,https://github.com/jeffeaton/naomi-model-paper/tree/master/naomi,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,,None
ncdlres,linyuwangPHD,ncDLRES,https://github.com/linyuwangPHD/ncDLRES,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,None
ndex,,,,,,,,,,,,,,,None
covidium,,,,,,,,,,,,,,,None
covid-19_l_ove,,,,,,,,,,,,,,,None
VMD_Store,,,,,,,,,,,,,,,None
cotrex,,,,,,,,,,,,,,,None
convex-pl-r,,,,,,,,,,,,,,,None
conifer,LeilaBagha,Conifer,https://github.com/LeilaBagha/Conifer,3.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,20.0,0.0,,None
combat-tb_workbench,COMBAT-TB,irida-galaxy-deploy,https://github.com/COMBAT-TB/irida-galaxy-deploy,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,122.0,21.0,,None
clusem,MdOchiuddinMiah,MI-BCI_ML,https://github.com/MdOchiuddinMiah/MI-BCI_ML,3.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,17.0,0.0,,None
clipplotr,ulelab,clipplotr,https://github.com/ulelab/clipplotr,15.0,15.0,1.0,5.0,2.0,5.0,2.0,3.0,172.0,20.0,90.847,None
ccmdr,HoytWen,CCMDR,https://github.com/HoytWen/CCMDR,5.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,33.0,0.0,,None
clinica,aramis-lab,clinica,https://github.com/aramis-lab/clinica/issues,262.0,262.0,16.0,87.0,75.0,87.0,66.0,47.0,3606.0,1087.0,99.092,None
circmine,,,,,,,,,,,,,,,None
cindex_FASTQ,Hongweihuo-Lab,CIndex,https://github.com/Hongweihuo-Lab/CIndex,6.0,6.0,1.0,2.0,5.0,2.0,1.0,0.0,51.0,1.0,,None
netcom,ot483,NetCom,https://github.com/ot483/NetCom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,,None
netrax,lutteropp,NetRAX,https://github.com/lutteropp/NetRAX,19.0,19.0,3.0,1.0,39.0,1.0,4.0,0.0,3242.0,29.0,14.912,None
neuca,haoharryfeng,NeuCA,https://github.com/haoharryfeng/NeuCA,6.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,35.0,0.0,,None
neuroml-db,scrook,neuroml-db,https://github.com/scrook/neuroml-db,4.0,4.0,6.0,7.0,8.0,7.0,4.0,0.0,43.0,48.0,149.975,None
nf-core_mag,nf-core,mag,https://github.com/nf-core/mag,251.0,251.0,170.0,142.0,74.0,142.0,48.0,33.0,3656.0,552.0,156.797,None
ogt-pin,,,,,,,,,,,,,,,None
oligoprime,,,https://github.com/OligoPrime,,,,,,,,,,,,None
omicsview,interactivereport,OmicsView0,https://github.com/interactivereport/OmicsView0,,,,,,,,,,,,None
orthofisher,JLSteenwyk,orthofisher,https://github.com/JLSteenwyk/orthofisher,32.0,32.0,1.0,1.0,0.0,1.0,3.0,4.0,109.0,13.0,0.178,None
orthrus,csbio,Orthrus,https://github.com/csbio/Orthrus,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,44.0,0.0,,None
pacnnrl,,,,,,,,,,,,,,,None
pairix,4dn-dcic,pairix,https://github.com/4dn-dcic/pairix,90.0,90.0,7.0,15.0,8.0,15.0,18.0,24.0,747.0,60.0,64.77,None
pairs,4dn-dcic,pairsqc,https://github.com/4dn-dcic/pairsqc,12.0,12.0,2.0,2.0,2.0,2.0,3.0,10.0,152.0,7.0,1.795,None
pansvr,hitbc,panSVR,https://github.com/hitbc/panSVR,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,32.0,0.0,,None
paramed,boxiangliu,ParaMed,https://github.com/boxiangliu/ParaMed,58.0,58.0,0.0,8.0,0.0,8.0,6.0,0.0,155.0,0.0,,None
pathfams,,,,,,,,,,,,,,,None
